speed,serial,camera,timestamp,latitude,longitude,horizontal_accuracy,gps_last_update_unix,notes,sourceFolder,flower?,boxes_xywh,confs,clss,GPSpoint
50.0,217222062474.0,RS1,20251031_193748_768869Z,39.6271936,-111.6369436,0.014,1761939468.428173,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1812.6942138671875, 41.327552795410156, 94.606201171875, 78.31730651855469]]",[0.8748271465301514],[2.0],['[  39.62719873 -111.63694674]']
50.0,211622067750.0,RS3,20251031_193748_770653Z,39.6271936,-111.6369436,0.014,1761939468.428173,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[342.641357421875, 36.441932678222656, 101.57553100585938, 68.08616638183594]]",[0.7581753134727478],[2.0],['[  39.62719869 -111.63694711]']
50.0,319522065401.0,RS2,20251031_193750_348113Z,39.6271902,-111.6369434,0.014,1761939470.0305882,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1820.1300048828125, 763.9425659179688, 198.425048828125, 343.0819091796875]]",[0.90839684009552],[2.0],['[  39.62719169 -111.6369457 ]']
50.0,211622067750.0,RS3,20251031_193750_570878Z,39.6271894,-111.6369435,0.014,1761939470.4272451,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[119.37677764892578, 508.216064453125, 238.53221130371094, 277.0047912597656]]",[0.9277170896530151],[2.0],['[  39.62719144 -111.63694597]']
50.0,319522065401.0,RS2,20251031_193750_586569Z,39.6271894,-111.6369435,0.014,1761939470.4272451,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1736.9833984375, 542.998779296875, 310.9443359375, 298.34771728515625]]",[0.917324423789978],[2.0],['[  39.62719135 -111.63694565]']
50.0,211622067750.0,RS3,20251031_193750_770623Z,39.6271894,-111.6369435,0.014,1761939470.4272451,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[234.31097412109375, 328.940673828125, 276.58154296875, 234.63331604003906]]",[0.9146197438240051],[2.0],['[  39.62719205 -111.63694608]']
50.0,319522065401.0,RS2,20251031_193750_772281Z,39.6271894,-111.6369435,0.014,1761939470.4272451,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1580.2808837890625, 355.04815673828125, 234.027587890625, 253.46304321289062]]",[0.8989717364311218],[2.0],['[  39.62719195 -111.63694567]']
50.0,211622067750.0,RS3,20251031_193751_009894Z,39.6271884,-111.6369435,0.014,1761939470.83635,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[326.7218322753906, 243.1610107421875, 240.21885681152344, 213.32969665527344]]",[0.9247506260871887],[2.0],['[  39.62719145 -111.63694605]']
50.0,319522065401.0,RS2,20251031_193751_039023Z,39.6271884,-111.6369435,0.014,1761939470.83635,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1478.9642333984375, 238.3463897705078, 193.274169921875, 216.67904663085938]]",[0.9148445725440979],[2.0],['[  39.62719151 -111.63694569]']
50.0,319522065401.0,RS2,20251031_193751_254902Z,39.6271873,-111.6369433,0.014,1761939471.229693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1397.80029296875, 160.5425567626953, 164.2823486328125, 181.93893432617188]]",[0.9280513525009155],[2.0],['[  39.62719094 -111.63694554]']
50.0,211622067750.0,RS3,20251031_193751_298792Z,39.6271873,-111.6369433,0.014,1761939471.229693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[419.7578125, 162.63308715820312, 194.435302734375, 183.52801513671875]]",[0.9183573126792908],[2.0],['[  39.62719086 -111.63694581]']
50.0,319522065401.0,RS2,20251031_193751_502936Z,39.6271873,-111.6369433,0.014,1761939471.229693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1344.84326171875, 117.7490234375, 147.344482421875, 163.28302001953125]]",[0.9203452467918396],[2.0],['[  39.6271913 -111.6369456]']
50.0,211622067750.0,RS3,20251031_193751_511315Z,39.6271873,-111.6369433,0.014,1761939471.229693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[489.8989562988281, 105.59323120117188, 164.55145263671875, 161.28823852539062]]",[0.9174321889877319],[2.0],['[  39.62719132 -111.63694575]']
50.0,319522065401.0,RS2,20251031_193751_759262Z,39.6271864,-111.6369432,0.014,1761939471.6285136,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1294.127197265625, 71.81607055664062, 128.7991943359375, 136.20114135742188]]",[0.9207133054733276],[2.0],['[  39.62719088 -111.63694555]']
50.0,211622067750.0,RS3,20251031_193751_781483Z,39.6271864,-111.6369432,0.014,1761939471.6285136,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[545.4982299804688, 66.60536193847656, 143.3424072265625, 127.49752807617188]]",[0.906576931476593],[2.0],['[  39.62719088 -111.6369456 ]']
50.0,319522065401.0,RS2,20251031_193751_987878Z,39.6271864,-111.6369432,0.014,1761939471.6285136,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1253.576904296875, 41.06663513183594, 108.33203125, 78.31524658203125]]",[0.8818995356559753],[2.0],['[  39.62719149 -111.63694557]']
50.0,211622067750.0,RS3,20251031_193752_015514Z,39.6271864,-111.6369432,0.014,1761939471.6285136,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[591.9906005859375, 43.57489776611328, 121.79547119140625, 83.79981994628906]]",[0.8834533095359802],[2.0],['[  39.62719133 -111.63694555]']
50.0,211622067750.0,RS3,20251031_193752_571602Z,39.6271848,-111.6369431,0.014,1761939472.426721,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1855.79345703125, 668.0098876953125, 35.44189453125, 71.40594482421875]]",[0.5774881839752197],[0.0],['[  39.6271867  -111.63694207]']
50.0,211622067750.0,RS3,20251031_193752_773888Z,39.6271848,-111.6369431,0.014,1761939472.426721,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1705.6214599609375, 469.008544921875, 31.918701171875, 70.91766357421875]]",[0.4584571123123169],[0.0],['[  39.62718724 -111.63694206]']
50.0,211622067750.0,RS3,20251031_193753_045413Z,39.627184,-111.6369431,0.014,1761939472.8275275,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1629.09716796875, 364.99444580078125, 28.7376708984375, 62.005035400390625]]",[0.33632946014404297],[0.0],['[  39.62718684 -111.63694204]']
50.0,319522065401.0,RS2,20251031_193754_063819Z,39.6271812,-111.6369431,0.014,1761939474.030186,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1849.761474609375, 813.2591552734375, 140.47705078125, 416.16015625], [1850.623291015625, 764.837646484375, 138.0059814453125, 272.19696044921875]]","[0.7186224460601807, 0.3416595160961151]","[2.0, 2.0]","['[  39.62718256 -111.63694544]', '[  39.62718274 -111.63694531]']"
50.0,211622067750.0,RS3,20251031_193754_226727Z,39.6271812,-111.6369431,0.014,1761939474.030186,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[131.40057373046875, 805.4305419921875, 262.8011474609375, 249.60205078125]]",[0.8747133016586304],[2.0],['[  39.62718268 -111.63694518]']
50.0,319522065401.0,RS2,20251031_193754_278431Z,39.6271812,-111.6369431,0.014,1761939474.030186,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1784.0958251953125, 586.3622436523438, 271.808349609375, 220.962646484375]]",[0.9086915850639343],[2.0],['[  39.62718314 -111.63694517]']
50.0,211622067750.0,RS3,20251031_193754_374768Z,39.6271812,-111.6369431,0.014,1761939474.030186,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[266.25958251953125, 484.270263671875, 353.3612060546875, 193.35964965820312]]",[0.9084775447845459],[2.0],['[  39.62718341 -111.63694536]']
50.0,319522065401.0,RS2,20251031_193754_528803Z,39.6271804,-111.636943,0.014,1761939474.4284616,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1681.272216796875, 386.31024169921875, 343.0770263671875, 185.34722900390625]]",[0.87303227186203],[2.0],['[  39.62718296 -111.63694492]']
50.0,211622067750.0,RS3,20251031_193754_582734Z,39.6271804,-111.636943,0.014,1761939474.4284616,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[399.1067810058594, 317.04901123046875, 275.62152099609375, 159.8980712890625]]",[0.3261406421661377],[2.0],['[  39.62718324 -111.63694525]']
50.0,319522065401.0,RS2,20251031_193754_765987Z,39.6271804,-111.636943,0.014,1761939474.4284616,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1543.44873046875, 240.2935791015625, 280.673828125, 152.84217834472656]]",[0.8264706134796143],[2.0],['[  39.62718366 -111.63694493]']
50.0,211622067750.0,RS3,20251031_193754_831900Z,39.6271792,-111.636943,0.014,1761939474.826916,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[453.45361328125, 220.52516174316406, 218.4869384765625, 136.13217163085938]]",[0.8675428032875061],[2.0],['[  39.62718256 -111.63694532]']
50.0,319522065401.0,RS2,20251031_193755_012407Z,39.6271792,-111.636943,0.014,1761939474.826916,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1437.618896484375, 142.27099609375, 227.1099853515625, 134.50767517089844]]",[0.8608010411262512],[2.0],['[  39.62718312 -111.636945  ]']
50.0,211622067750.0,RS3,20251031_193755_096088Z,39.6271792,-111.636943,0.014,1761939474.826916,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[522.9810791015625, 121.91506958007812, 181.83135986328125, 123.28579711914062]]",[0.8920274376869202],[2.0],['[  39.62718324 -111.63694534]']
50.0,319522065401.0,RS2,20251031_193755_312245Z,39.6271783,-111.6369432,0.014,1761939475.2301762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1367.44775390625, 80.56114959716797, 187.7813720703125, 117.01265716552734]]",[0.8717544674873352],[2.0],['[  39.62718279 -111.63694526]']
50.0,211622067750.0,RS3,20251031_193755_385465Z,39.6271783,-111.6369432,0.014,1761939475.2301762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[563.738525390625, 55.38861846923828, 152.1888427734375, 96.6920166015625]]",[0.8791742920875549],[2.0],['[  39.62718304 -111.63694561]']
50.0,217222062474.0,RS1,20251031_193755_443497Z,39.6271783,-111.6369432,0.014,1761939475.2301762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1131.9490966796875, 967.1485595703125, 350.16961669921875, 225.702880859375]]",[0.8956559300422668],[2.0],['[  39.62717959 -111.63694992]']
50.0,319522065401.0,RS2,20251031_193755_515844Z,39.6271783,-111.6369432,0.014,1761939475.2301762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1306.7425537109375, 42.166259765625, 159.556884765625, 79.27169799804688]]",[0.8877521753311157],[2.0],['[  39.62718338 -111.63694534]']
50.0,211622067750.0,RS3,20251031_193755_594297Z,39.6271783,-111.6369432,0.014,1761939475.2301762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[613.91455078125, 25.807106018066406, 133.26788330078125, 47.15473937988281], [1879.551513671875, 935.322021484375, 80.8970947265625, 257.15631103515625]]","[0.8084686994552612, 0.32339105010032654]","[2.0, 2.0]","['[  39.62718364 -111.63694557]', '[  39.62717959 -111.63694256]']"
50.0,217222062474.0,RS1,20251031_193755_631126Z,39.6271773,-111.6369431,0.014,1761939475.6278727,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1089.688720703125, 645.7529907226562, 310.6002197265625, 286.2769470214844]]",[0.8933529257774353],[2.0],['[  39.62717905 -111.63694984]']
50.0,319522065401.0,RS2,20251031_193755_763514Z,39.6271773,-111.6369431,0.014,1761939475.6278727,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1273.7294921875, 18.856048583984375, 91.7420654296875, 33.80988311767578]]",[0.7590728998184204],[2.0],['[  39.62718295 -111.63694524]']
50.0,211622067750.0,RS3,20251031_193755_870424Z,39.6271773,-111.6369431,0.014,1761939475.6278727,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1785.2125244140625, 673.2534790039062, 269.574951171875, 241.7852783203125]]",[0.895743191242218],[2.0],['[  39.62717902 -111.63694233]']
50.0,217222062474.0,RS1,20251031_193755_880414Z,39.6271773,-111.6369431,0.014,1761939475.6278727,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1061.388916015625, 458.8492736816406, 258.854248046875, 232.53057861328125]]",[0.8679575324058533],[2.0],['[  39.62717956 -111.63694984]']
50.0,319522065401.0,RS2,20251031_193755_999588Z,39.6271773,-111.6369431,0.014,1761939475.6278727,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1523.5836181640625, 809.9153442382812, 222.955322265625, 200.4390869140625]]",[0.9113947153091431],[2.0],['[  39.62717883 -111.63694587]']
50.0,211622067750.0,RS3,20251031_193756_104407Z,39.6271764,-111.6369431,0.014,1761939476.031124,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1729.291015625, 474.61663818359375, 346.6534423828125, 250.96920776367188]]",[0.8872394561767578],[2.0],['[  39.62717856 -111.63694217]']
50.0,217222062474.0,RS1,20251031_193756_135781Z,39.6271764,-111.6369431,0.014,1761939476.031124,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1044.9376220703125, 276.3216857910156, 216.22021484375, 170.26927185058594]]",[0.8874412775039673],[2.0],['[  39.62717946 -111.63694982]']
50.0,319522065401.0,RS2,20251031_193756_281545Z,39.6271764,-111.6369431,0.014,1761939476.031124,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1409.171875, 603.5091552734375, 196.3126220703125, 194.73809814453125]]",[0.8865693211555481],[2.0],['[  39.62717833 -111.63694592]']
50.0,211622067750.0,RS3,20251031_193756_354715Z,39.6271764,-111.6369431,0.014,1761939476.031124,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1603.917724609375, 332.23779296875, 278.8839111328125, 227.45220947265625], [41.97275161743164, 516.91455078125, 83.94550323486328, 180.66497802734375]]","[0.8785967230796814, 0.6662352681159973]","[2.0, 2.0]","['[  39.62717905 -111.63694221]', '[  39.62717854 -111.6369458 ]']"
50.0,217222062474.0,RS1,20251031_193756_439722Z,39.6271764,-111.6369431,0.014,1761939476.031124,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1042.169189453125, 154.70230102539062, 178.35650634765625, 155.90570068359375]]",[0.9010016322135925],[2.0],['[  39.62718018 -111.63694978]']
50.0,319522065401.0,RS2,20251031_193756_589553Z,39.6271756,-111.6369432,0.014,1761939476.4484153,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1321.58203125, 420.949462890625, 149.68212890625, 168.47085571289062], [35.41792678833008, 121.18777465820312, 70.6163558959961, 119.40689849853516]]","[0.8666643500328064, 0.7913208603858948]","[2.0, 2.0]","['[  39.62717807 -111.63694603]', '[  39.62717974 -111.6369503 ]']"
50.0,211622067750.0,RS3,20251031_193756_601522Z,39.6271756,-111.6369432,0.014,1761939476.4484153,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1508.4703369140625, 234.37765502929688, 231.713623046875, 208.313232421875], [174.5082244873047, 366.2159423828125, 99.74715423583984, 155.93115234375]]","[0.9202249646186829, 0.8527886271476746]","[2.0, 2.0]","['[  39.6271787  -111.63694236]', '[  39.62717825 -111.63694594]']"
50.0,217222062474.0,RS1,20251031_193756_643419Z,39.6271756,-111.6369432,0.014,1761939476.4484153,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1026.833251953125, 95.38594818115234, 160.4833984375, 140.46617126464844]]",[0.8969130516052246],[2.0],['[  39.62717989 -111.6369499 ]']
50.0,319522065401.0,RS2,20251031_193756_758106Z,39.6271756,-111.6369432,0.014,1761939476.4484153,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1264.22998046875, 303.24212646484375, 116.7890625, 146.71627807617188], [93.98065185546875, 56.772945404052734, 137.483154296875, 107.4284896850586]]","[0.8981974124908447, 0.8909799456596375]","[2.0, 2.0]","['[  39.62717857 -111.63694605]', '[  39.62718037 -111.6369505 ]']"
50.0,211622067750.0,RS3,20251031_193756_846401Z,39.627175,-111.6369433,0.014,1761939476.8294034,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1449.022705078125, 166.93753051757812, 199.650390625, 182.2645263671875], [252.91473388671875, 284.1457824707031, 85.13250732421875, 140.3404998779297]]","[0.9035139083862305, 0.8589986562728882]","[2.0, 2.0]","['[  39.62717854 -111.63694247]', '[  39.62717803 -111.63694605]']"
50.0,217222062474.0,RS1,20251031_193756_919856Z,39.627175,-111.6369433,0.014,1761939476.8294034,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1015.0916748046875, 51.86192321777344, 137.034423828125, 99.45025634765625]]",[0.8901963829994202],[2.0],['[  39.62717989 -111.63695002]']
50.0,319522065401.0,RS2,20251031_193757_007721Z,39.627175,-111.6369433,0.014,1761939476.8294034,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1232.001708984375, 237.02227783203125, 101.3270263671875, 131.66050720214844], [158.78384399414062, 38.16021728515625, 122.0985107421875, 70.8367919921875]]","[0.878629207611084, 0.844350278377533]","[2.0, 2.0]","['[  39.62717834 -111.63694615]', '[  39.62718017 -111.63695058]']"
50.0,211622067750.0,RS3,20251031_193757_110483Z,39.627175,-111.6369433,0.014,1761939476.8294034,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1391.11279296875, 104.05674743652344, 176.412841796875, 161.7471923828125], [347.79962158203125, 204.9613037109375, 66.85494995117188, 129.838134765625]]","[0.8954601287841797, 0.8247480988502502]","[2.0, 2.0]","['[  39.62717903 -111.6369425 ]', '[  39.62717847 -111.63694599]']"
50.0,217222062474.0,RS1,20251031_193757_155390Z,39.627175,-111.6369433,0.014,1761939476.8294034,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1007.5364990234375, 26.97856903076172, 111.134033203125, 49.72594451904297]]",[0.7948629260063171],[2.0],['[  39.62718048 -111.63695002]']
50.0,319522065401.0,RS2,20251031_193757_268856Z,39.627174,-111.6369433,0.014,1761939477.230747,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1192.269287109375, 160.99221801757812, 88.4560546875, 123.59513854980469], [239.25592041015625, 17.69734001159668, 67.3265380859375, 30.848697662353516]]","[0.8649174571037292, 0.5743057727813721]","[2.0, 2.0]","['[  39.62717783 -111.63694618]', '[  39.62717969 -111.6369505 ]']"
50.0,211622067750.0,RS3,20251031_193757_364054Z,39.627174,-111.6369433,0.014,1761939477.230747,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1341.095947265625, 51.8818473815918, 144.9136962890625, 96.9990005493164], [422.8514404296875, 127.97254943847656, 59.846160888671875, 115.97360229492188], [1796.1580810546875, 372.20709228515625, 70.082763671875, 167.70751953125]]","[0.8594670295715332, 0.7285557389259338, 0.33302557468414307]","[2.0, 2.0, 2.0]","['[  39.62717877 -111.63694247]', '[  39.62717802 -111.63694599]', '[  39.62717661 -111.63694194]']"
